date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA,DailyReturn
2005-09-02,2377,5517665,106992830,19.1,19.8,19.05,19.75,0.95,1531,2005,47.02,0.81,78.2,1544.45,0.2300638320067627,3.11,6.0,
2005-09-05,2377,2998206,58654036,19.8,19.8,19.35,19.7,-0.05,843,2005,46.9,0.81,78.2,1540.54,0.2294813919257329,3.11,6.0,-0.002531645569620289
2005-09-06,2377,3098068,60844227,19.95,19.95,19.5,19.5,-0.2,980,2005,46.43,0.8,78.2,1524.9,0.2271516316016138,3.11,6.0,-0.010152284263959355
2005-09-07,2377,2415007,47391581,19.8,19.8,19.5,19.55,0.05,727,2005,46.55,0.8,78.2,1528.8100000000002,0.2277340716826436,3.11,6.0,0.0025641025641026005
2005-09-08,2377,3934156,76044730,19.6,19.75,19.0,19.05,-0.5,1213,2005,45.36,0.78,78.2,1489.71,0.2219096708723458,3.11,6.0,-0.02557544757033248
2005-09-09,2377,6434117,124955006,19.1,19.7,19.05,19.3,0.25,1744,2005,45.95,0.79,78.2,1509.2600000000002,0.2248218712774947,3.11,6.0,0.013123359580052493
2005-09-12,2377,4838742,94207290,19.5,19.7,19.15,19.45,0.15,1427,2005,46.31,0.8,78.2,1520.99,0.226569191520584,3.11,6.0,0.007772020725388527
2005-09-13,2377,2104892,40852849,19.6,19.6,19.2,19.2,-0.25,732,2005,45.71,0.78,78.2,1501.44,0.2236569911154351,3.11,6.0,-0.012853470437017995
2005-09-14,2377,1775005,34171436,19.2,19.4,19.15,19.2,0.0,572,2005,45.71,0.78,78.2,1501.44,0.2236569911154351,3.11,6.0,0.0
2005-09-15,2377,3029284,57212366,19.3,19.3,18.5,18.8,-0.4,985,2005,44.76,0.77,78.2,1470.16,0.2189974704671969,3.11,6.0,-0.02083333333333326
2005-09-16,2377,3440188,65053104,18.8,19.1,18.75,18.85,0.05,1064,2005,44.88,0.77,78.2,1474.0700000000002,0.2195799105482267,3.11,6.0,0.002659574468085144
2005-09-19,2377,1710799,32512029,19.0,19.1,18.9,19.1,0.25,593,2005,45.48,0.78,78.2,1493.62,0.2224921109533756,3.11,6.0,0.01326259946949602
2005-09-20,2377,4972315,96895035,19.1,19.8,18.9,19.7,0.6,1423,2005,46.9,0.81,78.2,1540.54,0.2294813919257329,3.11,6.0,0.031413612565444914
2005-09-21,2377,4011673,79071285,19.65,19.95,19.3,19.4,-0.3,1238,2005,46.19,0.79,78.2,1517.08,0.2259867514395543,3.11,6.0,-0.015228426395939123
2005-09-22,2377,2753594,52695060,19.1,19.4,19.0,19.05,-0.35,998,2005,45.36,0.78,78.2,1489.71,0.2219096708723458,3.11,6.0,-0.018041237113401953
2005-09-23,2377,2571156,48775497,19.1,19.3,18.6,18.85,-0.2,780,2005,44.88,0.77,78.2,1474.0700000000002,0.2195799105482267,3.11,6.0,-0.010498687664041956
2005-09-26,2377,2127111,40482978,19.25,19.3,18.85,18.95,0.1,713,2005,45.12,0.77,78.2,1481.89,0.2207447907102863,3.11,6.0,0.005305039787798295
2005-09-27,2377,1626914,30818171,19.0,19.15,18.7,18.75,-0.2,582,2005,44.64,0.77,78.2,1466.25,0.2184150303861671,3.11,6.0,-0.010554089709762496
2005-09-28,2377,2112815,39667644,18.75,18.95,18.65,18.7,-0.05,730,2005,44.52,0.76,78.2,1462.34,0.2178325903051373,3.11,6.0,-0.0026666666666667047
2005-09-29,2377,5604899,108285613,18.75,19.65,18.7,19.6,0.9,1639,2005,46.67,0.8,78.2,1532.7200000000005,0.2283165117636734,3.11,6.0,0.04812834224598942
2005-09-30,2377,7189088,142957361,19.8,20.2,19.7,19.75,0.15,1804,2005,47.02,0.81,78.2,1544.45,0.2300638320067627,3.11,6.0,0.007653061224489723
2005-10-03,2377,4136759,81313553,19.9,19.9,19.4,19.65,-0.1,1172,2005,46.79,0.8,78.2,1536.63,0.2275087502397412,3.11,6.0,-0.005063291139240578
2005-10-04,2377,13219624,270140141,19.85,21.0,19.8,21.0,1.35,3805,2005,50.0,0.86,78.2,1642.2,0.2431391223936165,3.11,6.0,0.06870229007633595
