date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA,DailyReturn
2021-05-31,2250,3126198,494836203,152.0,171.0,151.0,159.0,0.0,2355,2021,32.52,3.54,2.2,349.8,11.42696607190691,5.26,12.26,
2021-06-01,2250,2210007,341127915,158.0,167.5,137.5,150.0,-9.0,1950,2021,20.66,3.22,2.2,330.0,10.780156671610294,5.26,12.26,-0.05660377358490566
2021-06-02,2250,1981015,308002342,147.0,164.5,147.0,163.0,13.0,1706,2021,22.45,3.5,2.2,358.6,5.99842093994219,5.26,12.26,0.08666666666666667
2021-06-03,2250,2452635,409314357,161.0,177.0,156.5,177.0,14.0,1932,2021,24.38,3.8,2.2,389.4,6.513622738464833,5.26,12.26,0.08588957055214724
2021-06-04,2250,2538750,453093889,173.0,196.0,169.0,188.0,11.0,2224,2021,25.9,4.04,2.2,413.6,6.9184241515897655,5.26,12.26,0.062146892655367235
2021-06-07,2250,2051931,368157016,183.0,192.0,169.5,180.5,-7.5,1918,2021,24.86,3.88,2.2,397.1,6.642423188095493,5.26,12.26,-0.0398936170212766
2021-06-08,2250,1035371,181791770,175.0,183.0,171.5,172.5,-8.0,1051,2021,23.76,3.71,2.2,379.50000000000006,6.34802216036827,5.26,12.26,-0.0443213296398892
2021-06-09,2250,1660184,299336418,169.5,189.5,169.5,189.5,17.0,1498,2021,26.1,4.07,2.2,416.9,6.973624344288621,5.26,12.26,0.09855072463768116
2021-06-10,2250,2093483,402105828,189.5,206.0,183.0,190.0,0.5,2034,2021,26.17,4.08,2.2,418.00000000000006,6.992024408521572,5.26,12.26,0.002638522427440633
2021-06-11,2250,1155143,216135507,184.5,194.0,184.0,189.0,-1.0,1156,2021,26.03,4.06,2.2,415.8,6.955224280055669,5.26,12.26,-0.005263157894736842
2021-06-15,2250,1153631,221138499,190.0,196.0,186.0,192.0,3.0,1072,2021,26.45,4.13,2.2,422.4,7.065624665453378,5.26,12.26,0.015873015873015872
2021-06-16,2250,1038979,194068260,190.0,192.0,183.0,186.0,-6.0,1083,2021,25.62,4.0,2.2,409.2000000000001,6.84482389465796,5.26,12.26,-0.03125
2021-06-17,2250,581311,109351704,182.5,191.5,182.5,188.5,2.5,595,2021,25.96,4.05,2.2,414.7000000000001,6.936824215822718,5.26,12.26,0.013440860215053764
2021-06-18,2250,1208766,232518760,192.0,198.0,187.0,195.5,7.0,1099,2021,26.93,4.2,2.2,430.1,7.194425115084038,5.26,12.26,0.03713527851458886
2021-06-21,2250,2066597,427438673,193.0,215.0,193.0,215.0,19.5,1992,2021,29.61,4.62,2.2,473.00000000000006,7.912027620169148,5.26,12.26,0.09974424552429667
