date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA,DailyReturn
2007-06-29,3090,508000,31733500,62.8,62.9,62.2,62.5,0.0,253,2007,11.95,2.61,6.88,430.0,1.743077650866411,12.95,20.2,
2007-07-02,3090,595000,37575700,62.7,63.7,62.7,63.0,0.5,318,2007,12.05,2.63,6.88,433.44,1.7356275352279051,12.95,20.2,0.008
2007-07-03,3090,835000,52911900,63.5,63.9,63.1,63.9,0.9,378,2007,12.22,2.67,6.88,439.632,1.7604222143025896,12.95,20.2,0.014285714285714263
2007-07-04,3090,1617000,103844900,64.5,64.6,63.5,63.8,-0.1,716,2007,12.2,2.66,6.88,438.944,1.757667249960958,12.95,20.2,-0.0015649452269170803
2007-07-05,3090,2066000,133977700,64.0,65.4,64.0,64.6,0.8,919,2007,12.35,2.7,6.88,444.448,1.779706964694011,12.95,20.2,0.012539184952978013
2007-07-06,3090,2995000,198282200,65.8,67.0,65.8,65.9,1.3,1393,2007,12.6,2.75,6.88,453.39200000000005,1.815521501135222,12.95,20.2,0.020123839009288103
2007-07-09,3090,2332000,155695300,66.5,67.3,66.4,66.4,0.5,900,2007,12.7,2.77,6.88,456.8320000000001,1.82929632284338,12.95,20.2,0.007587253414264036
2007-07-10,3090,1294000,85224700,67.0,67.0,65.2,65.8,-0.6,608,2007,12.58,2.75,6.88,452.704,1.81276653679359,12.95,20.2,-0.009036144578313381
2007-07-11,3090,1085000,70772700,65.3,65.8,64.9,65.1,-0.7,494,2007,12.45,2.72,6.88,447.888,1.7934817864021688,12.95,20.2,-0.010638297872340469
2007-07-12,3090,1044000,68412900,65.5,66.0,65.1,65.3,0.2,462,2007,12.49,2.72,6.88,449.264,1.798991715085432,12.95,20.2,0.003072196620583761
2007-07-13,3090,3427000,229074600,66.0,68.0,65.5,66.8,1.5,1399,2007,12.77,2.79,6.88,459.584,1.840316180209906,12.95,20.2,0.022970903522205207
2007-07-16,3090,2882000,195679000,67.3,68.8,66.8,67.4,0.6,1256,2007,12.89,2.81,6.88,463.7120000000001,1.856845966259696,12.95,20.2,0.00898203592814384
2007-07-17,3090,2461000,169563700,68.5,69.6,68.0,68.9,1.5,1150,2007,13.17,2.87,6.88,474.032,1.8981704313841692,12.95,20.2,0.022255192878338277
2007-07-18,3090,1960000,133569200,69.2,69.5,67.3,67.7,-1.2,877,2007,12.94,2.82,6.88,465.776,1.8651108592845904,12.95,20.2,-0.01741654571843255
2007-07-19,3090,1059000,71224600,66.0,68.4,66.0,68.0,0.3,498,2007,13.0,2.84,6.88,467.84,1.873375752309485,12.95,20.2,0.004431314623338215
2007-07-20,3090,1198000,81959300,68.5,68.9,68.0,68.5,0.5,533,2007,13.1,2.86,6.88,471.28,1.887150574017643,12.95,20.2,0.007352941176470588
2007-07-23,3090,2571000,179425900,68.5,70.8,68.2,70.5,2.0,1082,2007,13.48,2.94,6.88,485.04,1.942249860850275,12.95,20.2,0.029197080291970802
2007-07-24,3090,5564000,413380600,72.0,75.4,71.5,75.3,4.8,2090,2007,14.4,3.14,6.88,518.064,2.074488149248592,12.95,20.2,0.06808510638297868
2007-07-25,3090,5922000,371234500,61.5,64.4,61.0,64.4,0.0,2201,2007,12.31,2.69,6.88,443.07200000000006,1.774197036010748,12.95,20.2,-0.144754316069057
2007-07-26,3090,3306000,217023000,65.5,67.4,63.1,64.4,0.0,1613,2007,12.31,2.69,6.88,443.07200000000006,1.774197036010748,12.95,20.2,0.0
2007-07-27,3090,1646000,105297400,61.0,65.8,61.0,64.5,0.1,831,2007,12.33,2.69,6.88,443.76,1.776952000352379,12.95,20.2,0.0015527950310558123
2007-07-30,3090,1007000,64691200,64.5,65.6,63.0,64.0,-0.5,493,2007,12.24,2.67,6.88,440.32,1.7631771786442212,12.95,20.2,-0.007751937984496124
2007-07-31,3090,1714000,111601100,65.0,65.8,64.5,64.6,0.6,701,2007,12.35,2.7,6.88,444.448,1.779706964694011,12.95,20.2,0.009374999999999911
2007-08-01,3090,978000,63085500,64.5,65.7,63.0,63.1,-1.5,505,2007,12.07,2.63,6.88,434.128,1.7383824995695367,12.95,20.2,-0.02321981424148596
2007-08-02,3090,888000,55696800,64.9,64.9,61.0,62.0,-1.1,485,2007,11.85,2.59,6.88,426.56,1.683726555481348,12.95,20.2,-0.017432646592710006
2007-08-03,3090,565000,35328100,62.5,63.5,61.8,62.0,0.0,310,2007,11.85,2.59,6.88,426.56,1.683726555481348,12.95,20.2,0.0
2007-08-06,3090,531000,32520700,61.0,62.0,60.8,61.7,-0.3,294,2007,11.8,2.57,6.88,424.496,1.6755794915032125,12.95,20.2,-0.004838709677419309
2007-08-07,3090,1230000,77490000,63.0,63.8,62.1,62.2,0.5,513,2007,11.89,2.59,6.88,427.936,1.6891579314667715,12.95,20.2,0.008103727714748784
2007-08-08,3090,858000,54866900,63.2,64.8,62.5,63.9,1.7,431,2007,12.22,2.67,6.88,439.632,1.735324627342873,12.95,20.2,0.027331189710610864
2007-08-09,3090,1043000,66899100,65.5,65.5,63.3,63.6,-0.3,463,2007,12.16,2.65,6.88,437.568,1.7271775633647375,12.95,20.2,-0.00469483568075113
2007-08-10,3090,419000,26039500,61.8,62.8,61.8,62.1,-1.5,258,2007,11.87,2.59,6.88,427.248,1.6864422434740596,12.95,20.2,-0.023584905660377357
2007-08-13,3090,383000,23821200,62.3,63.0,61.7,61.7,-0.4,207,2007,11.8,2.57,6.88,424.496,1.6755794915032125,12.95,20.2,-0.006441223832528157
2007-08-14,3090,280000,17383300,62.6,62.6,61.6,61.7,0.0,180,2007,11.8,2.57,6.88,424.496,1.6755794915032125,12.95,20.2,0.0
2007-08-15,3090,588000,35436200,61.7,61.7,59.1,59.3,-2.4,347,2007,11.34,2.47,6.88,407.984,1.6104029796781278,12.95,20.2,-0.03889789303079426
2007-08-16,3090,879000,49517400,57.0,58.5,55.3,56.1,-3.2,419,2007,10.73,2.34,6.88,385.968,1.5235009639113486,12.95,20.2,-0.05396290050590212
2007-08-17,3090,763000,41769400,55.3,56.7,52.4,53.0,-3.1,340,2007,10.13,2.21,6.88,364.64,1.4393146361372813,12.95,20.2,-0.05525846702317293
2007-08-20,3090,577000,32170100,55.7,56.7,54.5,56.7,3.7,258,2007,10.84,2.37,6.88,390.096,1.5397950918676198,12.95,20.2,0.06981132075471704
2007-08-21,3090,319000,17721700,56.7,56.7,55.0,56.7,0.0,205,2007,10.84,2.37,6.88,390.096,1.5397950918676198,12.95,20.2,0.0
2007-08-22,3090,211000,11735300,56.6,56.6,55.0,56.2,-0.5,133,2007,10.75,2.34,6.88,386.656,1.5262166519040603,12.95,20.2,-0.008818342151675485
2007-08-23,3090,420000,23900700,56.8,57.5,56.5,57.5,1.3,232,2007,10.99,2.4,6.88,395.6,1.5615205958093146,12.95,20.2,0.02313167259786472
2007-08-24,3090,283000,15991400,57.4,57.4,56.0,56.4,-1.1,166,2007,10.78,2.35,6.88,388.032,1.5316480278894842,12.95,20.2,-0.01913043478260872
2007-08-27,3090,1018000,56313000,57.4,57.5,54.0,55.0,-1.4,442,2007,10.52,2.29,6.88,378.4,1.4936283959915182,12.95,20.2,-0.02482269503546097
2007-08-28,3090,639000,34527700,54.4,54.5,53.5,53.9,-1.1,333,2007,10.31,2.25,6.88,370.832,1.4637558280716878,12.95,20.2,-0.020000000000000025
2007-08-29,3090,533000,27830300,52.0,53.0,51.6,52.3,-1.6,302,2007,10.0,2.18,6.88,359.824,1.4203048201882982,12.95,20.2,-0.02968460111317257
2007-08-30,3090,522000,27900100,53.5,54.0,53.0,53.6,1.3,282,2007,10.25,2.24,6.88,368.768,1.455608764093552,12.95,20.2,0.024856596558317484
2007-08-31,3090,426000,23013000,54.2,54.8,53.6,54.2,0.6,263,2007,10.36,2.26,6.88,372.896,1.4719028920498234,12.95,20.2,0.011194029850746294
2007-09-03,3090,357000,19265400,54.6,54.6,53.7,53.8,-0.4,217,2007,10.29,2.24,6.88,370.144,1.4416648880067429,12.95,20.2,-0.007380073800738112
2007-09-04,3090,1215000,66281300,54.0,55.5,54.0,54.2,0.4,562,2007,10.36,2.26,6.88,372.896,1.4523835860588377,12.95,20.2,0.007434944237918322
2007-09-05,3090,996000,54825400,55.0,55.5,54.2,55.5,1.3,615,2007,10.61,2.32,6.88,381.84,1.4872193547281454,12.95,20.2,0.02398523985239847
2007-09-06,3090,669000,36875000,55.5,55.6,54.6,55.5,0.0,392,2007,10.61,2.32,6.88,381.84,1.4872193547281454,12.95,20.2,0.0
