date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA,DailyReturn
2015-12-15,8467,2123056,171181188,85.3,85.3,72.1,74.0,0.0,1640,2015,0.0,0.0,5.24,387.76,18.33892196877616,8.19,12.3,
2015-12-16,8467,1021000,71041100,71.5,72.8,67.2,69.0,-5.0,879,2015,0.0,0.0,5.24,361.56,17.09980561953453,8.19,12.3,-0.06756756756756757
2015-12-17,8467,552106,37968220,69.1,70.3,67.8,68.0,-1.0,449,2015,0.0,0.0,5.24,356.32,16.8519823496862,8.19,12.3,-0.014492753623188406
2015-12-18,8467,557071,38584770,67.8,71.5,67.8,68.6,0.6,449,2015,11.3,2.43,5.24,359.464,17.000676311595196,8.19,12.3,0.008823529411764622
2015-12-21,8467,311000,21215400,68.0,69.0,67.9,68.1,-0.5,236,2015,11.22,2.41,5.24,356.844,16.876764676671034,8.19,12.3,-0.00728862973760933
2015-12-22,8467,399000,26742600,68.7,68.7,66.0,66.6,-1.5,293,2015,10.97,2.36,5.24,348.984,16.505029771898545,8.19,12.3,-0.022026431718061675
2015-12-23,8467,250000,16940700,67.2,69.0,66.8,67.7,1.1,205,2015,11.15,2.39,5.24,354.74800000000005,16.777635368731705,8.19,12.3,0.016516516516516647
2015-12-24,8467,295106,19627559,68.0,68.3,65.2,65.7,-2.0,210,2015,10.82,2.32,5.24,344.26800000000003,16.28198882903505,8.19,12.3,-0.029542097488921712
2015-12-25,8467,132000,8698400,65.7,66.5,65.6,65.6,-0.1,106,2015,10.81,2.32,5.24,343.744,16.25720650205022,8.19,12.3,-0.00152207001522083
2015-12-28,8467,174000,11515900,65.9,67.0,65.6,66.0,0.4,116,2015,10.87,2.33,5.24,345.84000000000003,16.35633580998955,8.19,12.3,0.006097560975609843
2015-12-29,8467,179500,11790550,66.0,66.1,65.4,66.0,0.0,128,2015,10.87,2.33,5.24,345.84000000000003,16.35633580998955,8.19,12.3,0.0
2015-12-30,8467,55000,3624700,66.6,66.7,65.7,65.8,-0.2,43,2015,10.84,2.33,5.24,344.792,16.30677115601988,8.19,12.3,-0.0030303030303030732
2015-12-31,8467,86000,5636500,65.3,66.0,65.3,65.9,0.1,65,2015,10.86,2.33,5.24,345.31600000000003,16.33155348300472,8.19,12.3,0.0015197568389059047
2016-01-04,8467,156156,10136830,65.5,65.5,64.4,64.9,-1.0,123,2016,10.69,2.29,5.09,330.341,8.819300203435443,4.14,5.69,-0.015174506828528072
2016-01-05,8467,133000,8480400,64.0,64.5,63.2,64.5,-0.4,116,2016,10.63,2.28,5.09,328.305,8.764943961811804,4.14,5.69,-0.006163328197226589
2016-01-06,8467,111000,7047300,64.5,64.5,63.0,64.0,-0.5,96,2016,10.54,2.26,5.09,325.76,8.696998659782254,4.14,5.69,-0.007751937984496124
