date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE,DailyReturn
2007-01-02,6212,316,2823,8.8,9.2,8.7,9.0,0.3,96,2007,0.0,1.79,13.6,122.4,5.582362652899271,0,0,
2007-01-03,6212,362,3210,8.8,9.14,8.7,9.0,0.0,97,2007,0.0,1.79,13.6,122.4,5.582362652899271,0,0,0.0
2007-01-04,6212,106,927,8.7,8.98,8.5,8.6,-0.4,48,2007,0.0,1.71,13.6,116.96,5.334257646103748,0,0,-0.04444444444444448
2007-01-05,6212,118,986,8.3,8.6,8.2,8.3,-0.3,57,2007,0.0,1.65,13.6,112.88,5.148178891007106,0,0,-0.03488372093023243
2007-01-08,6212,155,1269,8.2,8.5,8.0,8.2,-0.1,38,2007,0.0,1.63,13.6,111.51999999999998,5.086152639308224,0,0,-0.012048192771084508
2007-01-09,6212,151,1249,8.1,8.5,8.0,8.5,0.3,49,2007,0.0,1.69,13.6,115.6,5.272231394404868,0,0,0.036585365853658625
2007-01-10,6212,342,3088,8.5,9.09,8.5,9.09,0.59,80,2007,0.0,1.81,13.6,123.624,5.638186279428264,0,0,0.06941176470588234
2007-01-11,6212,1470,14225,9.72,9.72,9.2,9.3,0.21,233,2007,0.0,1.85,13.6,126.48,5.768441407995914,0,0,0.023102310231023198
2007-01-12,6212,554,5121,9.5,9.5,9.0,9.0,-0.3,124,2007,0.0,1.79,13.6,122.4,5.582362652899271,0,0,-0.03225806451612911
2007-01-15,6212,168,1493,9.28,9.3,8.38,8.6,-0.4,43,2007,0.0,1.71,13.6,116.96,5.334257646103748,0,0,-0.04444444444444448
2007-01-16,6212,222,1834,8.4,8.4,8.01,8.05,-0.55,61,2007,0.0,1.6,13.6,109.48,4.993113261759904,0,0,-0.0639534883720929
2007-01-17,6212,209,1675,8.0,8.38,7.8,7.81,-0.24,62,2007,0.0,1.56,13.6,106.216,4.84425025768259,0,0,-0.029813664596273427
2007-01-18,6212,244,1970,7.8,8.3,7.8,7.81,0.0,69,2007,0.0,1.56,13.6,106.216,4.84425025768259,0,0,0.0
2007-01-19,6212,443,3344,7.5,7.8,7.3,7.3,-0.51,121,2007,0.0,1.45,13.6,99.28,4.5279163740182975,0,0,-0.06530089628681175
2007-01-22,6212,345,2679,7.5,7.81,7.5,7.81,0.51,57,2007,0.0,1.56,13.6,106.216,4.84425025768259,0,0,0.06986301369863011
2007-01-23,6212,889,7330,8.35,8.35,7.28,7.28,-0.53,190,2007,0.0,1.45,13.6,99.008,4.515511123678522,0,0,-0.06786171574903961
2007-01-24,6212,1604,11422,7.28,7.78,6.78,6.78,-0.5,207,2007,0.0,1.35,13.6,92.208,4.205379865184118,0,0,-0.06868131868131867
2007-01-25,6212,432,3084,6.88,7.25,6.88,7.25,0.47,97,2007,0.0,1.44,13.6,98.6,4.496903248168858,0,0,0.0693215339233038
2007-01-26,6212,58,449,7.75,7.75,7.75,7.75,0.5,14,2007,0.0,1.54,13.6,105.4,4.8070345066632605,0,0,0.06896551724137931
