date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA,DailyReturn
2007-06-29,8112,9057000,201045750,22.05,22.6,21.85,22.05,0.25,2027,2007,32.43,1.23,17.2,379.26,0.1053513315237734,4.0,4.0,
2007-07-02,8112,5084000,111673550,22.3,22.5,21.55,21.9,-0.15,1116,2007,32.21,1.22,17.2,376.68,0.1085947397282358,4.0,4.0,-0.00680272108843547
2007-07-03,8112,7307000,160676300,22.25,22.3,21.65,21.9,0.0,1800,2007,32.21,1.22,17.2,376.68,0.1085947397282358,4.0,4.0,0.0
2007-07-04,8112,10200000,227843150,22.2,22.6,21.95,22.2,0.3,2268,2007,32.65,1.24,17.2,381.84,0.1100823389025952,4.0,4.0,0.013698630136986335
2007-07-05,8112,8066000,180186250,22.4,22.65,22.0,22.3,0.1,1711,2007,32.79,1.24,17.2,383.56,0.1105782052940483,4.0,4.0,0.004504504504504569
2007-07-06,8112,5711000,125409400,22.4,22.5,21.7,21.7,-0.6,1523,2007,31.91,1.21,17.2,373.24,0.1076030069453295,4.0,4.0,-0.02690582959641262
2007-07-09,8112,5890000,129560650,22.0,22.3,21.75,21.75,0.05,1314,2007,31.99,1.21,17.2,374.1,0.1078509401410561,4.0,4.0,0.002304147465437821
2007-07-10,8112,12442000,269576850,21.7,22.05,21.05,21.2,-0.55,2254,2007,31.18,1.18,17.2,364.64,0.1051236749880639,4.0,4.0,-0.025287356321839115
2007-07-11,8112,4891000,104891950,21.15,21.7,21.1,21.2,0.0,1277,2007,31.18,1.18,17.2,364.64,0.1051236749880639,4.0,4.0,0.0
2007-07-12,8112,4141000,89697200,21.7,21.95,21.3,21.45,0.25,1017,2007,31.54,1.19,17.2,368.94,0.1063633409666967,4.0,4.0,0.01179245283018868
2007-07-13,8112,4218000,91057150,21.8,21.95,21.4,21.6,0.15,843,2007,31.76,1.2,17.2,371.52,0.1071071405538764,4.0,4.0,0.006993006993007093
2007-07-16,8112,7720000,169905500,21.8,22.25,21.65,21.9,0.3,1532,2007,32.21,1.22,17.2,376.68,0.1085947397282358,4.0,4.0,0.013888888888888756
2007-07-17,8112,18625000,423166750,21.95,23.4,21.8,23.4,1.5,3597,2007,34.41,1.3,17.2,402.48,0.1160327356000327,4.0,4.0,0.06849315068493152
2007-07-18,8112,20430000,504706150,23.9,25.0,23.4,25.0,1.6,3568,2007,36.76,1.39,17.2,430.0,0.1239665978632828,4.0,4.0,0.06837606837606844
2007-07-19,8112,11926000,291458850,25.2,25.2,23.55,23.8,-1.2,2718,2007,35.0,1.32,17.2,409.36,0.1180162011658453,4.0,4.0,-0.04799999999999997
2007-07-20,8112,15924000,393365550,24.8,25.45,23.65,25.45,1.65,3468,2007,37.43,1.42,17.2,437.74,0.1261979966248219,4.0,4.0,0.06932773109243691
2007-07-23,8112,17263000,460736250,26.0,27.2,25.65,27.2,1.75,3362,2007,40.0,1.51,17.2,467.84,0.1348756584752518,4.0,4.0,0.068762278978389
2007-07-24,8112,23301000,644365600,28.5,28.6,26.3,27.1,-0.1,5888,2007,39.85,1.51,17.2,466.12,0.1343797920837986,4.0,4.0,-0.003676470588235216
2007-07-25,8112,11375000,309279850,26.6,28.0,26.35,26.7,-0.4,2818,2007,39.26,1.49,17.2,459.24,0.1323963265179861,4.0,4.0,-0.014760147601476092
2007-07-26,8112,12767000,330190950,26.8,27.25,24.85,24.85,-1.85,3415,2007,36.54,1.38,17.2,427.42,0.1232227982761031,4.0,4.0,-0.06928838951310853
2007-07-27,8112,8176000,193313350,23.6,24.5,23.15,23.15,-1.7,2095,2007,34.04,1.29,17.2,398.18,0.1147930696213999,4.0,4.0,-0.06841046277666007
2007-07-30,8112,4046000,95169650,23.5,24.0,23.05,23.5,0.35,1244,2007,34.56,1.31,17.2,404.2,0.1165286019914859,4.0,4.0,0.015118790496760322
2007-07-31,8112,5037000,119967250,24.0,24.2,23.5,23.5,0.0,1313,2007,34.56,1.31,17.2,404.2,0.1165286019914859,4.0,4.0,0.0
2007-08-01,8112,11121000,271876250,23.5,25.1,23.5,24.0,0.5,2636,2007,35.29,1.34,17.2,412.8,0.1190079339487515,4.0,4.0,0.02127659574468085
2007-08-02,8112,6655000,159520650,24.75,24.95,22.45,24.0,0.0,1583,2007,35.29,1.34,17.2,412.8,0.116003415918417,4.0,4.0,0.0
2007-08-03,8112,11817000,297125850,24.55,25.65,24.2,25.65,1.65,2791,2007,37.72,1.43,17.2,441.18,0.1239786507628081,4.0,4.0,0.06874999999999994
2007-08-06,8112,13735000,352512150,25.5,26.3,24.85,26.2,0.55,3177,2007,38.53,1.46,17.2,450.64,0.1266370623776052,4.0,4.0,0.021442495126705683
2007-08-07,8112,12141000,319692550,26.2,27.0,25.5,26.2,0.0,2928,2007,38.53,1.46,17.2,450.64,0.1266370623776052,4.0,4.0,0.0
2007-08-08,8112,8676000,220541800,26.4,26.45,24.75,25.0,-1.2,2427,2007,36.76,1.39,17.2,430.0,0.1208368915816843,4.0,4.0,-0.045801526717557224
2007-08-09,8112,9240000,231807000,24.5,25.8,24.5,25.0,0.0,2345,2007,36.76,1.39,17.2,430.0,0.1208368915816843,4.0,4.0,0.0
2007-08-10,8112,10173000,257260750,24.5,26.0,24.2,25.7,0.7,2453,2007,37.79,1.43,17.2,442.04,0.1242203245459715,4.0,4.0,0.027999999999999973
2007-08-13,8112,19034000,502453300,26.7,26.9,26.0,26.5,0.8,4519,2007,38.97,1.47,17.2,455.8,0.1280871050765854,4.0,4.0,0.03112840466926073
2007-08-14,8112,13370000,324255350,24.75,24.75,23.45,23.85,0.0,3288,2007,35.07,1.33,17.2,410.22,0.1152783945689269,4.0,4.0,-0.09999999999999995
2007-08-15,8112,5141000,117348300,23.3,23.7,22.2,22.2,-1.65,1610,2007,32.65,1.24,17.2,381.84,0.1073031597245357,4.0,4.0,-0.069182389937107
2007-08-16,8112,3653000,76059800,20.75,21.6,20.65,20.65,-1.55,1053,2007,30.37,1.15,17.2,355.17999999999995,0.0998112724464712,4.0,4.0,-0.06981981981981986
2007-08-17,8112,3872000,76403050,20.0,20.5,19.25,19.8,-0.85,1108,2007,29.12,1.1,17.2,340.56,0.095702818132694,4.0,4.0,-0.04116222760290547
2007-08-20,8112,4494000,91990850,20.85,20.85,20.2,20.3,0.5,1277,2007,29.85,1.13,17.2,349.16,0.0981195559643277,4.0,4.0,0.025252525252525252
2007-08-21,8112,4816000,93344850,19.8,20.3,18.9,18.9,-1.4,1325,2007,27.79,1.05,17.2,325.08,0.0913526900357533,4.0,4.0,-0.0689655172413794
2007-08-22,8112,3219000,58629650,18.9,19.0,17.6,18.0,-0.9,875,2007,26.47,1.0,17.2,309.6,0.0870025619388127,4.0,4.0,-0.04761904761904755
2007-08-23,8112,7533000,143111750,18.3,19.25,18.3,19.25,1.25,1625,2007,28.31,1.07,17.2,331.1,0.0930444065178969,4.0,4.0,0.06944444444444445
2007-08-24,8112,5814000,111507400,19.1,19.45,18.85,18.95,-0.3,1432,2007,27.87,1.05,17.2,325.94,0.0915943638189167,4.0,4.0,-0.01558441558441562
2007-08-27,8112,2929000,55481700,19.3,19.3,18.4,18.4,-0.55,813,2007,27.06,1.02,17.2,316.48,0.0889359522041197,4.0,4.0,-0.029023746701847004
2007-08-28,8112,1769000,32691250,18.4,18.65,18.3,18.4,0.0,575,2007,27.06,1.02,17.2,316.48,0.0889359522041197,4.0,4.0,0.0
2007-08-29,8112,3835000,67218950,18.0,18.0,17.3,17.4,-1.0,1065,2007,25.59,0.97,17.2,299.28,0.0841024765408523,4.0,4.0,-0.05434782608695653
2007-08-30,8112,4513000,80765100,17.7,18.1,17.65,17.7,0.3,1086,2007,26.03,0.98,17.2,304.44,0.0855525192398325,4.0,4.0,0.01724137931034487
2007-08-31,8112,3465000,62213650,17.6,18.4,17.6,18.1,0.4,906,2007,26.62,1.01,17.2,311.32,0.0874859095051394,4.0,4.0,0.022598870056497296
2007-09-03,8112,6378000,116489650,18.3,18.6,17.9,17.95,-0.15,1419,2007,26.4,1.0,17.2,308.73999999999995,0.0882226177200016,4.0,4.0,-0.008287292817679676
2007-09-04,8112,2340000,41943750,18.0,18.15,17.8,17.8,-0.15,614,2007,26.18,0.99,17.2,306.16,0.0874853813602245,4.0,4.0,-0.008356545961002706
2007-09-05,8112,11710000,219107200,18.05,19.0,18.0,18.4,0.6,2156,2007,27.06,1.02,17.2,316.48,0.0904343267993332,4.0,4.0,0.03370786516853921
2007-09-06,8112,2582000,47334350,18.3,18.5,18.2,18.3,-0.1,707,2007,26.91,1.02,17.2,314.76,0.0899428358928151,4.0,4.0,-0.005434782608695537
2007-09-07,8112,3021000,55834150,18.4,18.7,18.3,18.5,0.2,889,2007,27.21,1.03,17.2,318.2,0.0909258177058513,4.0,4.0,0.01092896174863384
2007-09-10,8112,2085000,37491100,18.0,18.2,17.85,17.9,-0.6,520,2007,26.32,1.0,17.2,307.87999999999994,0.0879768722667426,4.0,4.0,-0.03243243243243251
2007-09-11,8112,1446000,25942600,17.9,18.15,17.85,17.85,-0.05,489,2007,26.25,0.99,17.2,307.02000000000004,0.0877311268134835,4.0,4.0,-0.0027932960893853162
2007-09-12,8112,2251000,40706150,18.05,18.3,17.85,17.85,0.0,667,2007,15.13,0.98,17.2,307.02000000000004,0.0877311268134835,4.0,4.0,0.0
2007-09-13,8112,1172000,20961350,18.1,18.1,17.8,17.85,0.0,349,2007,15.13,0.98,17.2,307.02000000000004,0.0877311268134835,4.0,4.0,0.0
